asv_id	sample	nreads
61e819d335cfaa2da03f374621a9b56b	EDNA73	545
61e819d335cfaa2da03f374621a9b56b	EDNA74	938
61e819d335cfaa2da03f374621a9b56b	EDNA75	599
61e819d335cfaa2da03f374621a9b56b	EDNA91	22528
61e819d335cfaa2da03f374621a9b56b	EDNA92	32846
61e819d335cfaa2da03f374621a9b56b	EDNA79	2138
61e819d335cfaa2da03f374621a9b56b	EDNA93	39568
61e819d335cfaa2da03f374621a9b56b	EDNA94	26577
61e819d335cfaa2da03f374621a9b56b	EDNA95	25171
61e819d335cfaa2da03f374621a9b56b	EDNA96	30667
61e819d335cfaa2da03f374621a9b56b	EDNA97	17833
61e819d335cfaa2da03f374621a9b56b	EDNA98	28635
61e819d335cfaa2da03f374621a9b56b	EDNA99	15884
61e819d335cfaa2da03f374621a9b56b	MB23	6
61e819d335cfaa2da03f374621a9b56b	MB24	3
61e819d335cfaa2da03f374621a9b56b	MB25	124
61e819d335cfaa2da03f374621a9b56b	EDNA20	3
61e819d335cfaa2da03f374621a9b56b	EDNA21	13
61e819d335cfaa2da03f374621a9b56b	EDNA22	79240
61e819d335cfaa2da03f374621a9b56b	EDNA23	147172
61e819d335cfaa2da03f374621a9b56b	EDNA24	77644
61e819d335cfaa2da03f374621a9b56b	EDNA25	78517
61e819d335cfaa2da03f374621a9b56b	EDNA26	61178
61e819d335cfaa2da03f374621a9b56b	EDNA40	43600
61e819d335cfaa2da03f374621a9b56b	EDNA27	43393
61e819d335cfaa2da03f374621a9b56b	EDNA41	45638
61e819d335cfaa2da03f374621a9b56b	EDNA28	7
61e819d335cfaa2da03f374621a9b56b	EDNA42	31134
61e819d335cfaa2da03f374621a9b56b	EDNA29	295
61e819d335cfaa2da03f374621a9b56b	EDNA43	55974
61e819d335cfaa2da03f374621a9b56b	EDNA44	85900
61e819d335cfaa2da03f374621a9b56b	EDNA45	34357
6d52d522c4b3d68aab6f49271b4b27ce	EDNA46	12466
6d52d522c4b3d68aab6f49271b4b27ce	EDNA1	7631
6d52d522c4b3d68aab6f49271b4b27ce	EDNA60	21473
6d52d522c4b3d68aab6f49271b4b27ce	EDNA47	20899
6d52d522c4b3d68aab6f49271b4b27ce	EDNA2	4361
6d52d522c4b3d68aab6f49271b4b27ce	EDNA61	19148
6d52d522c4b3d68aab6f49271b4b27ce	EDNA48	11349
6d52d522c4b3d68aab6f49271b4b27ce	EDNA3	13805
6d52d522c4b3d68aab6f49271b4b27ce	EDNA62	23158
6d52d522c4b3d68aab6f49271b4b27ce	EDNA49	2
6d52d522c4b3d68aab6f49271b4b27ce	EDNA63	35817
6d52d522c4b3d68aab6f49271b4b27ce	EDNA64	3
6d52d522c4b3d68aab6f49271b4b27ce	EDNA7	5046
6d52d522c4b3d68aab6f49271b4b27ce	EDNA8	5169
6d52d522c4b3d68aab6f49271b4b27ce	EDNA66	3
6d52d522c4b3d68aab6f49271b4b27ce	EDNA9	8188
6d52d522c4b3d68aab6f49271b4b27ce	EDNA80	1414
6d52d522c4b3d68aab6f49271b4b27ce	EDNA67	25
6d52d522c4b3d68aab6f49271b4b27ce	EDNA81	1608
6d52d522c4b3d68aab6f49271b4b27ce	EDNA68	12
6d52d522c4b3d68aab6f49271b4b27ce	EDNA82	239
6d52d522c4b3d68aab6f49271b4b27ce	EDNA69	4
6d52d522c4b3d68aab6f49271b4b27ce	EDNA83	488
6d52d522c4b3d68aab6f49271b4b27ce	EDNA84	309
6d52d522c4b3d68aab6f49271b4b27ce	EDNA85	921
6d52d522c4b3d68aab6f49271b4b27ce	EDNA86	926
6d52d522c4b3d68aab6f49271b4b27ce	EDNA87	557
6d52d522c4b3d68aab6f49271b4b27ce	EDNA88	3
6d52d522c4b3d68aab6f49271b4b27ce	EDNA89	1
6d52d522c4b3d68aab6f49271b4b27ce	MB11	65
6d52d522c4b3d68aab6f49271b4b27ce	MB12	5
6d52d522c4b3d68aab6f49271b4b27ce	MB13	59
6d52d522c4b3d68aab6f49271b4b27ce	MB14	1
6d52d522c4b3d68aab6f49271b4b27ce	MB15	5
6d52d522c4b3d68aab6f49271b4b27ce	MB1	6
6d52d522c4b3d68aab6f49271b4b27ce	MB16	1
6d52d522c4b3d68aab6f49271b4b27ce	MB2	71
6d52d522c4b3d68aab6f49271b4b27ce	MB4	9
6d52d522c4b3d68aab6f49271b4b27ce	MB6	4
6d52d522c4b3d68aab6f49271b4b27ce	MB7	11
6d52d522c4b3d68aab6f49271b4b27ce	MB9	7
6d52d522c4b3d68aab6f49271b4b27ce	EDNA102	1
6d52d522c4b3d68aab6f49271b4b27ce	CTRL1	1
6d52d522c4b3d68aab6f49271b4b27ce	CTRL2	19
6d52d522c4b3d68aab6f49271b4b27ce	EDNA10	5074
6d52d522c4b3d68aab6f49271b4b27ce	EDNA11	7877
6d52d522c4b3d68aab6f49271b4b27ce	EDNA12	3027
6d52d522c4b3d68aab6f49271b4b27ce	EDNA13	3822
6d52d522c4b3d68aab6f49271b4b27ce	EDNA14	4456
6d52d522c4b3d68aab6f49271b4b27ce	EDNA15	3350
6d52d522c4b3d68aab6f49271b4b27ce	EDNA16	6278
6d52d522c4b3d68aab6f49271b4b27ce	EDNA17	7154
6d52d522c4b3d68aab6f49271b4b27ce	EDNA30	4
6d52d522c4b3d68aab6f49271b4b27ce	EDNA18	5722
6d52d522c4b3d68aab6f49271b4b27ce	EDNA31	7562
6d52d522c4b3d68aab6f49271b4b27ce	EDNA19	3
6d52d522c4b3d68aab6f49271b4b27ce	EDNA32	11685
6d52d522c4b3d68aab6f49271b4b27ce	EDNA33	4931
6d52d522c4b3d68aab6f49271b4b27ce	EDNA34	13180
6d52d522c4b3d68aab6f49271b4b27ce	EDNA35	15799
6d52d522c4b3d68aab6f49271b4b27ce	EDNA36	18563
6d52d522c4b3d68aab6f49271b4b27ce	EDNA37	3
6d52d522c4b3d68aab6f49271b4b27ce	EDNA51	1
6d52d522c4b3d68aab6f49271b4b27ce	EDNA38	1
6d52d522c4b3d68aab6f49271b4b27ce	EDNA52	20295
6d52d522c4b3d68aab6f49271b4b27ce	EDNA39	11
6d52d522c4b3d68aab6f49271b4b27ce	EDNA53	33864
6d52d522c4b3d68aab6f49271b4b27ce	EDNA54	29814
6d52d522c4b3d68aab6f49271b4b27ce	EDNA55	37846
6d52d522c4b3d68aab6f49271b4b27ce	EDNA56	36334
6d52d522c4b3d68aab6f49271b4b27ce	EDNA70	6
6d52d522c4b3d68aab6f49271b4b27ce	EDNA57	43777
6d52d522c4b3d68aab6f49271b4b27ce	EDNA71	19
6d52d522c4b3d68aab6f49271b4b27ce	EDNA58	36863
6d52d522c4b3d68aab6f49271b4b27ce	EDNA59	19509
6d52d522c4b3d68aab6f49271b4b27ce	EDNA73	915
6d52d522c4b3d68aab6f49271b4b27ce	EDNA74	491
6d52d522c4b3d68aab6f49271b4b27ce	EDNA75	600
6d52d522c4b3d68aab6f49271b4b27ce	EDNA91	8137
6d52d522c4b3d68aab6f49271b4b27ce	EDNA78	1
6d52d522c4b3d68aab6f49271b4b27ce	EDNA92	12473
6d52d522c4b3d68aab6f49271b4b27ce	EDNA79	1374
6d52d522c4b3d68aab6f49271b4b27ce	EDNA93	14210
6d52d522c4b3d68aab6f49271b4b27ce	EDNA94	9367
6d52d522c4b3d68aab6f49271b4b27ce	EDNA95	7211
6d52d522c4b3d68aab6f49271b4b27ce	EDNA96	9841
6d52d522c4b3d68aab6f49271b4b27ce	EDNA97	5533
6d52d522c4b3d68aab6f49271b4b27ce	EDNA98	8075
6d52d522c4b3d68aab6f49271b4b27ce	EDNA99	4521
6d52d522c4b3d68aab6f49271b4b27ce	MB25	36
6d52d522c4b3d68aab6f49271b4b27ce	EDNA20	3
6d52d522c4b3d68aab6f49271b4b27ce	EDNA21	4
6d52d522c4b3d68aab6f49271b4b27ce	EDNA22	37872
6d52d522c4b3d68aab6f49271b4b27ce	EDNA23	71905
6d52d522c4b3d68aab6f49271b4b27ce	EDNA24	37157
6d52d522c4b3d68aab6f49271b4b27ce	EDNA25	33834
6d52d522c4b3d68aab6f49271b4b27ce	EDNA26	22663
6d52d522c4b3d68aab6f49271b4b27ce	EDNA27	23093
6d52d522c4b3d68aab6f49271b4b27ce	EDNA40	17643
6d52d522c4b3d68aab6f49271b4b27ce	EDNA28	3
6d52d522c4b3d68aab6f49271b4b27ce	EDNA41	17954
6d52d522c4b3d68aab6f49271b4b27ce	EDNA42	13306
6d52d522c4b3d68aab6f49271b4b27ce	EDNA29	7
6d52d522c4b3d68aab6f49271b4b27ce	EDNA43	32665
6d52d522c4b3d68aab6f49271b4b27ce	EDNA44	44419
6d52d522c4b3d68aab6f49271b4b27ce	EDNA45	18736
22fc2dc693da16f9ffc894357cb01d5a	EDNA46	432
22fc2dc693da16f9ffc894357cb01d5a	EDNA1	9
22fc2dc693da16f9ffc894357cb01d5a	EDNA60	92
22fc2dc693da16f9ffc894357cb01d5a	EDNA47	384
22fc2dc693da16f9ffc894357cb01d5a	EDNA2	4
22fc2dc693da16f9ffc894357cb01d5a	EDNA61	2
22fc2dc693da16f9ffc894357cb01d5a	EDNA48	266
22fc2dc693da16f9ffc894357cb01d5a	EDNA3	2
22fc2dc693da16f9ffc894357cb01d5a	EDNA62	3
22fc2dc693da16f9ffc894357cb01d5a	EDNA63	8
22fc2dc693da16f9ffc894357cb01d5a	EDNA64	4
22fc2dc693da16f9ffc894357cb01d5a	EDNA7	3
22fc2dc693da16f9ffc894357cb01d5a	EDNA65	7
22fc2dc693da16f9ffc894357cb01d5a	EDNA8	6
22fc2dc693da16f9ffc894357cb01d5a	EDNA66	1
22fc2dc693da16f9ffc894357cb01d5a	EDNA9	5
22fc2dc693da16f9ffc894357cb01d5a	EDNA80	10143
22fc2dc693da16f9ffc894357cb01d5a	EDNA67	48272
22fc2dc693da16f9ffc894357cb01d5a	EDNA81	14060
22fc2dc693da16f9ffc894357cb01d5a	EDNA68	63570
22fc2dc693da16f9ffc894357cb01d5a	EDNA82	8130
22fc2dc693da16f9ffc894357cb01d5a	EDNA69	54003
22fc2dc693da16f9ffc894357cb01d5a	EDNA83	8765
22fc2dc693da16f9ffc894357cb01d5a	EDNA84	9716
22fc2dc693da16f9ffc894357cb01d5a	EDNA85	3581
22fc2dc693da16f9ffc894357cb01d5a	EDNA86	4546
22fc2dc693da16f9ffc894357cb01d5a	EDNA87	1918
22fc2dc693da16f9ffc894357cb01d5a	MB13	2
22fc2dc693da16f9ffc894357cb01d5a	MB1	1
22fc2dc693da16f9ffc894357cb01d5a	MB18	5
22fc2dc693da16f9ffc894357cb01d5a	MB19	3
22fc2dc693da16f9ffc894357cb01d5a	EDNA10	5
22fc2dc693da16f9ffc894357cb01d5a	EDNA11	13
22fc2dc693da16f9ffc894357cb01d5a	EDNA12	5
22fc2dc693da16f9ffc894357cb01d5a	EDNA13	23
22fc2dc693da16f9ffc894357cb01d5a	EDNA14	48
22fc2dc693da16f9ffc894357cb01d5a	EDNA15	27
22fc2dc693da16f9ffc894357cb01d5a	EDNA16	3
22fc2dc693da16f9ffc894357cb01d5a	EDNA17	1
22fc2dc693da16f9ffc894357cb01d5a	EDNA18	1
22fc2dc693da16f9ffc894357cb01d5a	EDNA31	26
22fc2dc693da16f9ffc894357cb01d5a	EDNA32	7
22fc2dc693da16f9ffc894357cb01d5a	EDNA33	9
22fc2dc693da16f9ffc894357cb01d5a	EDNA34	1319
22fc2dc693da16f9ffc894357cb01d5a	EDNA35	829
22fc2dc693da16f9ffc894357cb01d5a	EDNA36	896
22fc2dc693da16f9ffc894357cb01d5a	EDNA38	1
22fc2dc693da16f9ffc894357cb01d5a	EDNA39	2
22fc2dc693da16f9ffc894357cb01d5a	EDNA52	17
22fc2dc693da16f9ffc894357cb01d5a	EDNA53	27
22fc2dc693da16f9ffc894357cb01d5a	EDNA54	27
22fc2dc693da16f9ffc894357cb01d5a	EDNA55	3
22fc2dc693da16f9ffc894357cb01d5a	EDNA56	9
22fc2dc693da16f9ffc894357cb01d5a	EDNA70	99995
22fc2dc693da16f9ffc894357cb01d5a	EDNA57	7
22fc2dc693da16f9ffc894357cb01d5a	EDNA71	160004
22fc2dc693da16f9ffc894357cb01d5a	EDNA58	94
22fc2dc693da16f9ffc894357cb01d5a	EDNA72	7
22fc2dc693da16f9ffc894357cb01d5a	EDNA59	120
22fc2dc693da16f9ffc894357cb01d5a	EDNA73	73759
22fc2dc693da16f9ffc894357cb01d5a	EDNA74	82997
22fc2dc693da16f9ffc894357cb01d5a	EDNA75	103416
22fc2dc693da16f9ffc894357cb01d5a	EDNA76	5
22fc2dc693da16f9ffc894357cb01d5a	EDNA77	4
22fc2dc693da16f9ffc894357cb01d5a	EDNA91	835
22fc2dc693da16f9ffc894357cb01d5a	EDNA78	12
22fc2dc693da16f9ffc894357cb01d5a	EDNA92	994
22fc2dc693da16f9ffc894357cb01d5a	EDNA79	4119
22fc2dc693da16f9ffc894357cb01d5a	EDNA93	1349
22fc2dc693da16f9ffc894357cb01d5a	EDNA94	120
22fc2dc693da16f9ffc894357cb01d5a	EDNA95	250
22fc2dc693da16f9ffc894357cb01d5a	EDNA96	187
22fc2dc693da16f9ffc894357cb01d5a	EDNA97	25
22fc2dc693da16f9ffc894357cb01d5a	EDNA98	36
22fc2dc693da16f9ffc894357cb01d5a	MB20	1
22fc2dc693da16f9ffc894357cb01d5a	EDNA99	15
22fc2dc693da16f9ffc894357cb01d5a	MB21	2
22fc2dc693da16f9ffc894357cb01d5a	EDNA21	1
22fc2dc693da16f9ffc894357cb01d5a	EDNA22	4
22fc2dc693da16f9ffc894357cb01d5a	EDNA24	15
22fc2dc693da16f9ffc894357cb01d5a	EDNA25	100
22fc2dc693da16f9ffc894357cb01d5a	EDNA26	76
22fc2dc693da16f9ffc894357cb01d5a	EDNA27	153
22fc2dc693da16f9ffc894357cb01d5a	EDNA40	806
22fc2dc693da16f9ffc894357cb01d5a	EDNA41	347
22fc2dc693da16f9ffc894357cb01d5a	EDNA42	930
22fc2dc693da16f9ffc894357cb01d5a	EDNA43	17783
22fc2dc693da16f9ffc894357cb01d5a	EDNA44	7570
22fc2dc693da16f9ffc894357cb01d5a	EDNA45	10816
94a2f5f551d5e7e4d492ea299c83c41c	EDNA60	1
94a2f5f551d5e7e4d492ea299c83c41c	EDNA63	13
94a2f5f551d5e7e4d492ea299c83c41c	EDNA64	12
94a2f5f551d5e7e4d492ea299c83c41c	EDNA65	11
94a2f5f551d5e7e4d492ea299c83c41c	EDNA66	7
94a2f5f551d5e7e4d492ea299c83c41c	EDNA67	168227
94a2f5f551d5e7e4d492ea299c83c41c	EDNA80	69
94a2f5f551d5e7e4d492ea299c83c41c	EDNA68	147594
94a2f5f551d5e7e4d492ea299c83c41c	EDNA69	138129
94a2f5f551d5e7e4d492ea299c83c41c	EDNA84	2
94a2f5f551d5e7e4d492ea299c83c41c	EDNA85	2216
94a2f5f551d5e7e4d492ea299c83c41c	EDNA86	958
94a2f5f551d5e7e4d492ea299c83c41c	EDNA87	292
94a2f5f551d5e7e4d492ea299c83c41c	MB10	1
94a2f5f551d5e7e4d492ea299c83c41c	MB17	96060
94a2f5f551d5e7e4d492ea299c83c41c	MB18	54054
94a2f5f551d5e7e4d492ea299c83c41c	MB19	13837
94a2f5f551d5e7e4d492ea299c83c41c	EDNA10	1
94a2f5f551d5e7e4d492ea299c83c41c	EDNA11	1
94a2f5f551d5e7e4d492ea299c83c41c	EDNA12	2
94a2f5f551d5e7e4d492ea299c83c41c	EDNA14	3
94a2f5f551d5e7e4d492ea299c83c41c	EDNA19	2
94a2f5f551d5e7e4d492ea299c83c41c	EDNA35	2
94a2f5f551d5e7e4d492ea299c83c41c	EDNA38	2
94a2f5f551d5e7e4d492ea299c83c41c	EDNA53	1
94a2f5f551d5e7e4d492ea299c83c41c	EDNA70	35838
94a2f5f551d5e7e4d492ea299c83c41c	EDNA71	46841
94a2f5f551d5e7e4d492ea299c83c41c	EDNA72	4
94a2f5f551d5e7e4d492ea299c83c41c	EDNA73	11118
94a2f5f551d5e7e4d492ea299c83c41c	EDNA74	2666
94a2f5f551d5e7e4d492ea299c83c41c	EDNA75	14064
94a2f5f551d5e7e4d492ea299c83c41c	EDNA76	2
94a2f5f551d5e7e4d492ea299c83c41c	EDNA77	1
94a2f5f551d5e7e4d492ea299c83c41c	EDNA91	6
94a2f5f551d5e7e4d492ea299c83c41c	EDNA92	2
94a2f5f551d5e7e4d492ea299c83c41c	EDNA93	12
94a2f5f551d5e7e4d492ea299c83c41c	EDNA94	12
94a2f5f551d5e7e4d492ea299c83c41c	EDNA96	687
94a2f5f551d5e7e4d492ea299c83c41c	EDNA98	1
94a2f5f551d5e7e4d492ea299c83c41c	MB20	173
94a2f5f551d5e7e4d492ea299c83c41c	MB22	62
94a2f5f551d5e7e4d492ea299c83c41c	MB23	37
94a2f5f551d5e7e4d492ea299c83c41c	MB24	59
94a2f5f551d5e7e4d492ea299c83c41c	EDNA20	1
94a2f5f551d5e7e4d492ea299c83c41c	EDNA27	1
94a2f5f551d5e7e4d492ea299c83c41c	EDNA29	1
94a2f5f551d5e7e4d492ea299c83c41c	EDNA42	1
94a2f5f551d5e7e4d492ea299c83c41c	EDNA44	3
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA46	592
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA1	400
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA60	23
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA47	927
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA2	186
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA61	71
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA48	601
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA3	228
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA62	34
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA63	58
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA7	1483
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA65	1
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA8	2379
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA9	1660
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA80	51797
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA67	132
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA81	65715
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA68	3
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA82	129385
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA69	9
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA83	136010
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA84	103041
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA85	23038
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA86	14872
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA87	6477
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA10	50
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA11	47
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA12	46
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA13	73
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA14	85
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA15	65
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA16	61
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA17	52
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA30	1
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA18	85
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA31	35
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA19	1
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA32	37
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA33	28
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA34	1017
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA35	711
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA36	1102
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA39	3
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA52	503
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA53	390
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA54	519
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA55	298
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA56	265
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA70	13
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA57	188
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA71	57
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA58	70
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA59	29
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA73	12033
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA74	3790
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA75	5681
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA76	2
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA90	2
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA91	5372
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA92	10771
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA79	72339
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA93	6745
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA94	3070
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA95	1500
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA96	2626
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA97	475
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA98	478
75ebcdd9ae3a283c17d26768c68ffa8d	MB20	1
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA99	279
75ebcdd9ae3a283c17d26768c68ffa8d	MB21	19
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA22	502
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA23	1173
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA24	887
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA25	23
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA26	42
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA27	40
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA40	2908
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA41	2164
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA42	3429
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA43	1271
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA44	1285
75ebcdd9ae3a283c17d26768c68ffa8d	EDNA45	692
53a5984737c75058eda4f43038884dbc	EDNA46	142
53a5984737c75058eda4f43038884dbc	EDNA1	68558
53a5984737c75058eda4f43038884dbc	EDNA60	261
53a5984737c75058eda4f43038884dbc	EDNA47	246
53a5984737c75058eda4f43038884dbc	EDNA2	57835
53a5984737c75058eda4f43038884dbc	EDNA61	240
53a5984737c75058eda4f43038884dbc	EDNA48	145
53a5984737c75058eda4f43038884dbc	EDNA3	39020
53a5984737c75058eda4f43038884dbc	EDNA62	87
53a5984737c75058eda4f43038884dbc	EDNA63	141
53a5984737c75058eda4f43038884dbc	EDNA64	2
53a5984737c75058eda4f43038884dbc	EDNA7	10256
53a5984737c75058eda4f43038884dbc	EDNA8	9947
53a5984737c75058eda4f43038884dbc	EDNA9	6457
53a5984737c75058eda4f43038884dbc	EDNA80	1456
53a5984737c75058eda4f43038884dbc	EDNA67	280
53a5984737c75058eda4f43038884dbc	EDNA81	1445
53a5984737c75058eda4f43038884dbc	EDNA68	215
53a5984737c75058eda4f43038884dbc	EDNA82	869
53a5984737c75058eda4f43038884dbc	EDNA69	42
53a5984737c75058eda4f43038884dbc	EDNA83	1370
53a5984737c75058eda4f43038884dbc	EDNA84	1208
53a5984737c75058eda4f43038884dbc	EDNA85	999
53a5984737c75058eda4f43038884dbc	EDNA86	2124
53a5984737c75058eda4f43038884dbc	EDNA87	490
53a5984737c75058eda4f43038884dbc	MB1	7
53a5984737c75058eda4f43038884dbc	MB6	1
53a5984737c75058eda4f43038884dbc	MB8	2
53a5984737c75058eda4f43038884dbc	CTRL1	1
53a5984737c75058eda4f43038884dbc	CTRL2	65
53a5984737c75058eda4f43038884dbc	EDNA10	5245
53a5984737c75058eda4f43038884dbc	EDNA11	12474
53a5984737c75058eda4f43038884dbc	EDNA12	9941
53a5984737c75058eda4f43038884dbc	EDNA13	5338
53a5984737c75058eda4f43038884dbc	EDNA14	11353
53a5984737c75058eda4f43038884dbc	EDNA15	3578
53a5984737c75058eda4f43038884dbc	EDNA16	6403
53a5984737c75058eda4f43038884dbc	EDNA17	5133
53a5984737c75058eda4f43038884dbc	EDNA30	1
53a5984737c75058eda4f43038884dbc	EDNA18	13207
53a5984737c75058eda4f43038884dbc	EDNA31	1212
53a5984737c75058eda4f43038884dbc	EDNA19	1
53a5984737c75058eda4f43038884dbc	EDNA32	499
53a5984737c75058eda4f43038884dbc	EDNA33	359
53a5984737c75058eda4f43038884dbc	EDNA34	459
53a5984737c75058eda4f43038884dbc	EDNA35	465
53a5984737c75058eda4f43038884dbc	EDNA36	436
53a5984737c75058eda4f43038884dbc	EDNA38	1
53a5984737c75058eda4f43038884dbc	EDNA52	272
53a5984737c75058eda4f43038884dbc	EDNA53	396
53a5984737c75058eda4f43038884dbc	EDNA54	298
53a5984737c75058eda4f43038884dbc	EDNA55	655
53a5984737c75058eda4f43038884dbc	EDNA56	622
53a5984737c75058eda4f43038884dbc	EDNA70	1435
53a5984737c75058eda4f43038884dbc	EDNA57	776
53a5984737c75058eda4f43038884dbc	EDNA71	875
53a5984737c75058eda4f43038884dbc	EDNA58	201
53a5984737c75058eda4f43038884dbc	EDNA59	271
53a5984737c75058eda4f43038884dbc	EDNA73	3290
53a5984737c75058eda4f43038884dbc	EDNA74	2497
53a5984737c75058eda4f43038884dbc	EDNA75	8826
53a5984737c75058eda4f43038884dbc	EDNA90	2
53a5984737c75058eda4f43038884dbc	EDNA91	879
53a5984737c75058eda4f43038884dbc	EDNA92	1883
53a5984737c75058eda4f43038884dbc	EDNA79	823
53a5984737c75058eda4f43038884dbc	EDNA93	2848
53a5984737c75058eda4f43038884dbc	EDNA94	930
53a5984737c75058eda4f43038884dbc	EDNA95	1711
53a5984737c75058eda4f43038884dbc	EDNA96	1591
53a5984737c75058eda4f43038884dbc	EDNA97	593
53a5984737c75058eda4f43038884dbc	EDNA98	823
53a5984737c75058eda4f43038884dbc	EDNA99	437
53a5984737c75058eda4f43038884dbc	EDNA21	1
53a5984737c75058eda4f43038884dbc	EDNA22	13395
53a5984737c75058eda4f43038884dbc	EDNA23	16581
53a5984737c75058eda4f43038884dbc	EDNA24	30581
53a5984737c75058eda4f43038884dbc	EDNA25	55338
53a5984737c75058eda4f43038884dbc	EDNA26	12243
53a5984737c75058eda4f43038884dbc	EDNA27	25333
53a5984737c75058eda4f43038884dbc	EDNA40	278
53a5984737c75058eda4f43038884dbc	EDNA28	3
53a5984737c75058eda4f43038884dbc	EDNA41	95
53a5984737c75058eda4f43038884dbc	EDNA29	1
53a5984737c75058eda4f43038884dbc	EDNA42	127
53a5984737c75058eda4f43038884dbc	EDNA43	104
53a5984737c75058eda4f43038884dbc	EDNA44	252
53a5984737c75058eda4f43038884dbc	EDNA45	145
39709f2c2c898481e19b4c5c72368e1e	MB10	1
39709f2c2c898481e19b4c5c72368e1e	EDNA78	8
39709f2c2c898481e19b4c5c72368e1e	EDNA69	40
39709f2c2c898481e19b4c5c72368e1e	MB20	241
39709f2c2c898481e19b4c5c72368e1e	EDNA30	2
39709f2c2c898481e19b4c5c72368e1e	MB12	3736
39709f2c2c898481e19b4c5c72368e1e	EDNA40	5
